board,turn,move_num,result,result_scaled,result_scaled_tempo
8/5rk1/2p5/p7/P1PR2P1/1P6/2KB2r1/8 b - - 0 52,False,52,1,12.814,12.814
8/5rk1/8/p1p5/P1PR2P1/1P6/2KB2r1/8 w - - 0 53,True,53,1,12.814,12.814
8/5rk1/8/p1pR4/P1P3P1/1P6/2KB2r1/8 b - - 1 53,False,53,1,12.814,12.814
8/6k1/8/p1pR4/P1P3P1/1P6/2KB1rr1/8 w - - 2 54,True,54,1,12.814,12.814
8/6k1/8/p1pR4/P1P3P1/1P6/3B1rr1/2K5 b - - 3 54,False,54,1,12.814,12.814
8/7k/8/p1pR4/P1P3P1/1P6/3B1rr1/2K5 w - - 4 55,True,55,1,12.814,12.814
8/7k/8/p1pR2P1/P1P5/1P6/3B1rr1/2K5 b - - 0 55,False,55,1,12.814,12.814
6k1/8/8/p1pR2P1/P1P5/1P6/3B1rr1/2K5 w - - 1 56,True,56,1,12.814,12.814
6k1/8/8/p1pR2P1/P1P5/1P6/3B1rr1/3K4 b - - 2 56,False,56,1,12.814,12.814
6k1/8/8/p1pR2P1/P1P5/1P4r1/3B1r2/3K4 w - - 3 57,True,57,1,12.814,12.814
6k1/8/8/p1pR2P1/P1P5/1P4r1/3B1r2/2K5 b - - 4 57,False,57,1,12.814,12.814
6k1/8/8/p1pR2P1/P1P5/1r6/3B1r2/2K5 w - - 0 58,True,58,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/1r6/5r2/2K5 b - - 0 58,False,58,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/r7/5r2/2K5 w - - 1 59,True,59,1,12.814,12.814
6k1/8/8/B1p3P1/P1P5/r7/3R1r2/2K5 b - - 2 59,False,59,1,12.814,12.814
6k1/8/8/B1p3P1/P1P5/r4r2/3R4/2K5 w - - 3 60,True,60,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/r4r2/8/2K5 b - - 4 60,False,60,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/r7/5r2/2K5 w - - 5 61,True,61,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/r7/5r2/1K6 b - - 6 61,False,61,1,12.814,12.814
6k1/8/8/B1pR2P1/P1P5/r7/6r1/1K6 w - - 7 62,True,62,1,12.814,12.814
6k1/8/8/2pR2P1/P1P5/r7/3B2r1/1K6 b - - 8 62,False,62,1,12.814,12.814
6k1/8/8/2pR2P1/r1P5/8/3B2r1/1K6 w - - 0 63,True,63,1,12.814,12.814
6k1/8/8/2pR2P1/r1P5/4B3/6r1/1K6 b - - 1 63,False,63,1,12.814,12.814
6k1/8/8/2pR2P1/1rP5/4B3/6r1/1K6 w - - 2 64,True,64,1,12.814,12.814
6k1/8/8/2pR2P1/1rP5/4B3/6r1/K7 b - - 3 64,False,64,1,12.814,12.814
6k1/8/8/2pR2P1/r1P5/4B3/6r1/K7 w - - 4 65,True,65,1,12.814,12.814
6k1/8/8/2pR2P1/r1P5/4B3/6r1/1K6 b - - 5 65,False,65,1,12.814,12.814
6k1/8/8/2pR2P1/1rP5/4B3/6r1/1K6 w - - 6 66,True,66,1,12.814,12.814
6k1/8/8/2pR2P1/1rP5/4B3/6r1/K7 b - - 7 66,False,66,1,12.814,12.814
6k1/8/8/2pR2P1/2P5/4B3/1r4r1/K7 w - - 8 67,True,67,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1r4r1/K7 b - - 0 67,False,67,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/2r3r1/K7 w - - 1 68,True,68,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/2r3r1/1K6 b - - 2 68,False,68,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1r4r1/1K6 w - - 3 69,True,69,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1r4r1/2K5 b - - 4 69,False,69,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1rr5/2K5 w - - 5 70,True,70,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1rr5/3K4 b - - 6 70,False,70,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1r5r/3K4 w - - 7 71,True,71,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/1r5r/2K5 b - - 8 71,False,71,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/2r4r/2K5 w - - 9 72,True,72,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/2r4r/1K6 b - - 10 72,False,72,1,12.814,12.814
6k1/8/8/2BR2P1/2P5/8/4r2r/1K6 w - - 11 73,True,73,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/4r2r/1K1R4 b - - 12 73,False,73,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/1r5r/1K1R4 w - - 13 74,True,74,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/1r5r/K2R4 b - - 14 74,False,74,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r6r/K2R4 w - - 15 75,True,75,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r6r/1K1R4 b - - 16 75,False,75,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/rr6/1K1R4 w - - 17 76,True,76,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/rr6/2KR4 b - - 18 76,False,76,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r1r5/2KR4 w - - 19 77,True,77,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r1r5/1K1R4 b - - 20 77,False,77,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/rr6/1K1R4 w - - 21 78,True,78,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/rr6/2KR4 b - - 22 78,False,78,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r1r5/2KR4 w - - 23 79,True,79,1,12.814,12.814
6k1/8/8/2B3P1/2P5/8/r1r5/1K1R4 b - - 24 79,False,79,1,12.814,12.814
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,2,17.086,17.428
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,False,1,0,0,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,True,2,2,0.667,0.68
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,False,2,0,0,0
rnbqk1nr/ppppbppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,True,3,2,0.667,0.68
rnbqk1nr/ppppbppp/4p3/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,False,3,0,0,0
rnbqk1nr/ppp1bppp/4p3/3p4/3PP3/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 4,True,4,2,0.667,0.68
rnbqk1nr/ppp1bppp/4p3/3P4/3P4/3B4/PPP2PPP/RNBQK1NR b KQkq - 0 4,False,4,0,0,0
rnb1k1nr/ppp1bppp/4p3/3q4/3P4/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 5,True,5,2,0.667,0.68
rnb1k1nr/ppp1bppp/4p3/3q4/3P4/2NB4/PPP2PPP/R1BQK1NR b KQkq - 1 5,False,5,0,0,0
rnb1k1nr/ppp1bppp/4p3/8/3P4/2NB4/PPP2PqP/R1BQK1NR w KQkq - 0 6,True,6,2,0.667,0.68
rnb1k1nr/ppp1bppp/4p3/8/3PB3/2N5/PPP2PqP/R1BQK1NR b KQkq - 1 6,False,6,0,0,0
rnb1k1nr/ppp1bppp/4p3/8/3Pq3/2N5/PPP2P1P/R1BQK1NR w KQkq - 0 7,True,7,2,0.667,0.68
rnb1k1nr/ppp1bppp/4p3/8/3PN3/8/PPP2P1P/R1BQK1NR b KQkq - 0 7,False,7,0,0,0
rnb1k1nr/ppp1bppp/8/4p3/3PN3/8/PPP2P1P/R1BQK1NR w KQkq - 0 8,True,8,2,0.667,0.68
rnb1k1nr/ppp1bppp/8/4p3/3PN3/5N2/PPP2P1P/R1BQK2R b KQkq - 1 8,False,8,0,0,0
rnb1k1nr/ppp1bpp1/7p/4p3/3PN3/5N2/PPP2P1P/R1BQK2R w KQkq - 0 9,True,9,2,0.667,0.68
rnb1k1nr/ppp1bpp1/7p/4N3/3PN3/8/PPP2P1P/R1BQK2R b KQkq - 0 9,False,9,0,0,0
r1b1k1nr/ppp1bpp1/2n4p/4N3/3PN3/8/PPP2P1P/R1BQK2R w KQkq - 1 10,True,10,2,0.667,0.68
r1b1k1nr/ppp1bpp1/2N4p/8/3PN3/8/PPP2P1P/R1BQK2R b KQkq - 0 10,False,10,0,0,0
r1b1k1nr/ppp2pp1/2N2b1p/8/3PN3/8/PPP2P1P/R1BQK2R w KQkq - 1 11,True,11,2,0.667,0.68
r1b1k1nr/ppp2pp1/2N2b1p/8/3PN3/8/PPP1QP1P/R1B1K2R b KQkq - 2 11,False,11,0,0,0
r3k1nr/ppp2pp1/2N1bb1p/8/3PN3/8/PPP1QP1P/R1B1K2R w KQkq - 3 12,True,12,2,0.667,0.68
r3k1nr/ppp2pp1/4bb1p/4N3/3PN3/8/PPP1QP1P/R1B1K2R b KQkq - 4 12,False,12,0,0,0
2kr2nr/ppp2pp1/4bb1p/4N3/3PN3/8/PPP1QP1P/R1B1K2R w KQ - 5 13,True,13,2,0.667,0.68
2kr2nr/ppp2pp1/4bb1p/2N1N3/3P4/8/PPP1QP1P/R1B1K2R b KQ - 6 13,False,13,0,0,0
2kr2nr/ppp2pp1/5b1p/2NbN3/3P4/8/PPP1QP1P/R1B1K2R w KQ - 7 14,True,14,2,0.667,0.68
2kr2nr/ppp2pp1/5b1p/2NbN3/3P2Q1/8/PPP2P1P/R1B1K2R b KQ - 8 14,False,14,0,0,0
2kr2nr/ppp2pp1/4bb1p/2N1N3/3P2Q1/8/PPP2P1P/R1B1K2R w KQ - 9 15,True,15,2,0.667,0.68
2kr2nr/ppp2pp1/4bb1p/2N1N3/3PQ3/8/PPP2P1P/R1B1K2R b KQ - 10 15,False,15,0,0,0
2k3nr/ppp2pp1/4bb1p/2NrN3/3PQ3/8/PPP2P1P/R1B1K2R w KQ - 11 16,True,16,2,0.667,0.68
2k3nr/ppp2pp1/4Nb1p/3rN3/3PQ3/8/PPP2P1P/R1B1K2R b KQ - 0 16,False,16,0,0,0
2k3nr/ppp3p1/4pb1p/3rN3/3PQ3/8/PPP2P1P/R1B1K2R w KQ - 0 17,True,17,2,0.667,0.68
2k3nr/ppp2Np1/4pb1p/3r4/3PQ3/8/PPP2P1P/R1B1K2R b KQ - 1 17,False,17,0,0,0
2kr2nr/ppp2Np1/4pb1p/8/3PQ3/8/PPP2P1P/R1B1K2R w KQ - 2 18,True,18,2,0.667,0.68
2kr2nr/ppp2Np1/4Qb1p/8/3P4/8/PPP2P1P/R1B1K2R b KQ - 0 18,False,18,0,0,0
2k3nr/pppr1Np1/4Qb1p/8/3P4/8/PPP2P1P/R1B1K2R w KQ - 1 19,True,19,2,0.667,0.68
2k3nr/pppr1Np1/4Qb1p/8/3P4/2P5/PP3P1P/R1B1K2R b KQ - 0 19,False,19,0,0,0
2k3nr/pppr1N2/4Qbpp/8/3P4/2P5/PP3P1P/R1B1K2R w KQ - 0 20,True,20,2,0.667,0.68
2k3nN/pppr4/4Qbpp/8/3P4/2P5/PP3P1P/R1B1K2R b KQ - 0 20,False,20,0,0,0
2k3nb/pppr4/4Q1pp/8/3P4/2P5/PP3P1P/R1B1K2R w KQ - 0 21,True,21,2,0.667,0.68
2k3Qb/pppr4/6pp/8/3P4/2P5/PP3P1P/R1B1K2R b KQ - 0 21,False,21,0,0,0
2kr2Qb/ppp5/6pp/8/3P4/2P5/PP3P1P/R1B1K2R w KQ - 1 22,True,22,2,0.667,0.68
2kr3b/ppp5/4Q1pp/8/3P4/2P5/PP3P1P/R1B1K2R b KQ - 2 22,False,22,0,0,0
2k4b/pppr4/4Q1pp/8/3P4/2P5/PP3P1P/R1B1K2R w KQ - 3 23,True,23,2,0.667,0.68
2k4b/pppr4/4Q1pp/8/3P4/2P5/PP2KP1P/R1B4R b - - 4 23,False,23,0,0,0
2k5/pppr4/4Qbpp/8/3P4/2P5/PP2KP1P/R1B4R w - - 5 24,True,24,2,0.667,0.68
2k5/pppr4/5Qpp/8/3P4/2P5/PP2KP1P/R1B4R b - - 0 24,False,24,0,0,0
2k5/pp1r4/2p2Qpp/8/3P4/2P5/PP2KP1P/R1B4R w - - 0 25,True,25,2,0.667,0.68
2k5/pp1r4/2p3Qp/8/3P4/2P5/PP2KP1P/R1B4R b - - 0 25,False,25,0,0,0
2kr4/pp6/2p3Qp/8/3P4/2P5/PP2KP1P/R1B4R w - - 1 26,True,26,2,0.667,0.68
2kr4/pp6/2p1Q2p/8/3P4/2P5/PP2KP1P/R1B4R b - - 2 26,False,26,0,0,0
1k1r4/pp6/2p1Q2p/8/3P4/2P5/PP2KP1P/R1B4R w - - 3 27,True,27,2,0.667,0.68
1k1r4/pp6/2p1Q2p/8/3P4/2P5/PP3P1P/R1BK3R b - - 4 27,False,27,0,0,0
1k6/pp6/2p1Q2p/8/3r4/2P5/PP3P1P/R1BK3R w - - 0 28,True,28,2,0.667,0.68
1k6/pp6/2p1Q2p/8/3P4/8/PP3P1P/R1BK3R b - - 0 28,False,28,0,0,0
8/ppk5/2p1Q2p/8/3P4/8/PP3P1P/R1BK3R w - - 1 29,True,29,2,0.667,0.68
8/ppk5/2p1Q2p/8/3P4/8/PP3P1P/R1BKR3 b - - 2 29,False,29,0,0,0
8/ppk5/2p1Q3/7p/3P4/8/PP3P1P/R1BKR3 w - - 0 30,True,30,2,0.667,0.68
8/ppk5/2p1Q3/7p/3P4/8/PP1B1P1P/R2KR3 b - - 1 30,False,30,0,0,0
8/ppk5/2p1Q3/8/3P3p/8/PP1B1P1P/R2KR3 w - - 0 31,True,31,2,0.667,0.68
8/ppk5/2p5/4Q3/3P3p/8/PP1B1P1P/R2KR3 b - - 1 31,False,31,0,0,0
2k5/pp6/2p5/4Q3/3P3p/8/PP1B1P1P/R2KR3 w - - 2 32,True,32,2,0.667,0.68
2k5/pp6/2p5/4Q3/3P1B1p/8/PP3P1P/R2KR3 b - - 3 32,False,32,0,0,0
2k5/p7/1pp5/4Q3/3P1B1p/8/PP3P1P/R2KR3 w - - 0 33,True,33,2,0.667,0.68
2k5/p5Q1/1pp5/8/3P1B1p/8/PP3P1P/R2KR3 b - - 1 33,False,33,0,0,0
2k5/6Q1/ppp5/8/3P1B1p/8/PP3P1P/R2KR3 w - - 0 34,True,34,2,0.667,0.68
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,False,1,2,2.25,2.288
rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,True,2,0,0,0
rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,False,2,2,3.375,3.431
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,True,3,0,0,0
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,False,3,2,3.375,3.431
r1bqkb1r/pp1ppppp/2n2n2/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 2 4,True,4,0,0,0
r1bqkb1r/pp1ppppp/2n2n2/2p5/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 4,False,4,2,3.375,3.431
r1bqkb1r/pp1ppppp/5n2/2p5/2Pn4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,True,5,0,0,0
r1bqkb1r/pp1ppppp/5n2/2p5/2PN4/2N5/PP2PPPP/R1BQKB1R b KQkq - 0 5,False,5,2,3.375,3.431
r1bqkb1r/pp1ppppp/5n2/8/2Pp4/2N5/PP2PPPP/R1BQKB1R w KQkq - 0 6,True,6,0,0,0
r1bqkb1r/pp1ppppp/5n2/8/2PQ4/2N5/PP2PPPP/R1B1KB1R b KQkq - 0 6,False,6,2,3.375,3.431
r1bqkb1r/pp1p1ppp/4pn2/8/2PQ4/2N5/PP2PPPP/R1B1KB1R w KQkq - 0 7,True,7,0,0,0
r1bqkb1r/pp1p1ppp/4pn2/8/2PQ2P1/2N5/PP2PP1P/R1B1KB1R b KQkq - 0 7,False,7,2,3.375,3.431
r1bqkb1r/pp1p1pp1/4pn1p/8/2PQ2P1/2N5/PP2PP1P/R1B1KB1R w KQkq - 0 8,True,8,0,0,0
r1bqkb1r/pp1p1pp1/4pn1p/8/2PQ2P1/2N5/PP2PPBP/R1B1K2R b KQkq - 1 8,False,8,2,3.375,3.431
r1bqkb1r/pp3pp1/4pn1p/3p4/2PQ2P1/2N5/PP2PPBP/R1B1K2R w KQkq - 0 9,True,9,0,0,0
r1bqkb1r/pp3pp1/4pn1p/3P4/3Q2P1/2N5/PP2PPBP/R1B1K2R b KQkq - 0 9,False,9,2,3.375,3.431
r1bqk2r/pp2bpp1/4pn1p/3P4/3Q2P1/2N5/PP2PPBP/R1B1K2R w KQkq - 1 10,True,10,0,0,0
r1bqk2r/pp2bpp1/4pn1p/3P4/3Q1BP1/2N5/PP2PPBP/R3K2R b KQkq - 2 10,False,10,2,3.375,3.431
r1bqk2r/pp2bpp1/4p2p/3n4/3Q1BP1/2N5/PP2PPBP/R3K2R w KQkq - 0 11,True,11,0,0,0
r1bqk2r/pp2bpp1/4p2p/3B4/3Q1BP1/2N5/PP2PP1P/R3K2R b KQkq - 0 11,False,11,2,3.375,3.431
r1bq1rk1/pp2bpp1/4p2p/3B4/3Q1BP1/2N5/PP2PP1P/R3K2R w KQ - 1 12,True,12,0,0,0
r1bq1rk1/pp2bpp1/4p2p/3B4/3Q1BP1/2N5/PP2PP1P/3RK2R b K - 2 12,False,12,2,3.375,3.431
r1bq1rk1/pp2bpp1/7p/3p4/3Q1BP1/2N5/PP2PP1P/3RK2R w K - 0 13,True,13,0,0,0
r1bq1rk1/pp2bpp1/7p/3pB3/3Q2P1/2N5/PP2PP1P/3RK2R b K - 1 13,False,13,2,3.375,3.431
r1bq1rk1/pp2b1p1/5p1p/3pB3/3Q2P1/2N5/PP2PP1P/3RK2R w K - 0 14,True,14,0,0,0
r1bq1rk1/pp2b1p1/5p1p/3p4/3Q1BP1/2N5/PP2PP1P/3RK2R b K - 1 14,False,14,2,3.375,3.431
r1b1qrk1/pp2b1p1/5p1p/3p4/3Q1BP1/2N5/PP2PP1P/3RK2R w K - 2 15,True,15,0,0,0
r1b1qrk1/pp2b1p1/5p1p/3Q4/5BP1/2N5/PP2PP1P/3RK2R b K - 0 15,False,15,2,3.375,3.431
r1b1q1k1/pp2brp1/5p1p/3Q4/5BP1/2N5/PP2PP1P/3RK2R w K - 1 16,True,16,0,0,0
r1b1q1k1/pp2brp1/5p1p/3Q4/5BP1/P1N5/1P2PP1P/3RK2R b K - 0 16,False,16,2,3.375,3.431
r3q1k1/pp2brp1/5p1p/3Q4/5Bb1/P1N5/1P2PP1P/3RK2R w K - 0 17,True,17,0,0,0
r3q1k1/pp2brp1/5p1p/8/5Bb1/P1N5/1P2PPQP/3RK2R b K - 1 17,False,17,2,3.375,3.431
r3q1k1/pp2brp1/7p/5p2/5Bb1/P1N5/1P2PPQP/3RK2R w K - 0 18,True,18,0,0,0
r3q1k1/pp2brp1/7p/5p2/5Bb1/P1N5/1P2PPQP/3RK1R1 b - - 1 18,False,18,2,3.375,3.431
r3q3/pp2brpk/7p/5p2/5Bb1/P1N5/1P2PPQP/3RK1R1 w - - 2 19,True,19,0,0,0
r3q3/pp2brpk/7p/3R1p2/5Bb1/P1N5/1P2PPQP/4K1R1 b - - 3 19,False,19,2,3.375,3.431
r3q3/pp3rpk/7p/3R1p2/5Bbb/P1N5/1P2PPQP/4K1R1 w - - 4 20,True,20,0,0,0
r3q3/pp3rpk/7p/3RBp2/6bb/P1N5/1P2PPQP/4K1R1 b - - 5 20,False,20,2,3.375,3.431
3rq3/pp3rpk/7p/3RBp2/6bb/P1N5/1P2PPQP/4K1R1 w - - 6 21,True,21,0,0,0
3rq3/pp3rpk/3B3p/3R1p2/6bb/P1N5/1P2PPQP/4K1R1 b - - 7 21,False,21,2,3.375,3.431
3r4/pp3rpk/3Bq2p/3R1p2/6bb/P1N5/1P2PPQP/4K1R1 w - - 8 22,True,22,0,0,0
3r4/pp3rpk/3Bq2p/3R1p2/6bb/P1N4P/1P2PPQ1/4K1R1 b - - 0 22,False,22,2,3.375,3.431
3r4/pp3rpk/3Bq2p/3R1p2/7b/P1N4P/1P2bPQ1/4K1R1 w - - 0 23,True,23,0,0,0
3r4/pp3rpk/3Bq2p/4Rp2/7b/P1N4P/1P2bPQ1/4K1R1 b - - 1 23,False,23,2,3.375,3.431
3r4/pp3rpk/3q3p/4Rp2/7b/P1N4P/1P2bPQ1/4K1R1 w - - 0 24,True,24,0,0,0
3r4/pp3rpk/3q3p/4Rp2/7b/P1N4P/1P2KPQ1/6R1 b - - 0 24,False,24,2,3.375,3.431
3r4/pp3rpk/7p/4qp2/7b/P1N4P/1P2KPQ1/6R1 w - - 0 25,True,25,0,0,0
3r4/pp3rpk/7p/4qp2/7b/P1N4P/1P3PQ1/5KR1 b - - 1 25,False,25,2,3.375,3.431
3r4/pp3rpk/5q1p/5p2/7b/P1N4P/1P3PQ1/5KR1 w - - 2 26,True,26,0,0,0
3r4/pp3rpk/5q1p/5p2/7b/P1N4P/1P3PQ1/4K1R1 b - - 3 26,False,26,2,3.375,3.431
3r4/pp2r1pk/5q1p/5p2/7b/P1N4P/1P3PQ1/4K1R1 w - - 4 27,True,27,0,0,0
3r4/pp2r1pk/5q1p/5p2/7b/P6P/1P2NPQ1/4K1R1 b - - 5 27,False,27,2,3.375,3.431
3r4/pp4pk/5q1p/5p2/7b/P6P/1P2rPQ1/4K1R1 w - - 0 28,True,28,0,0,0
3r4/pp4pk/5q1p/5p2/7b/P6P/1P2rPQ1/5KR1 b - - 1 28,False,28,2,3.375,3.431
3r4/pp4pk/5q1p/5p2/7b/P6P/1P3PQ1/4rKR1 w - - 2 29,True,29,0,0,0
3r4/pp4pk/5q1p/5p2/7b/P6P/1P3PQ1/4K1R1 b - - 0 29,False,29,2,3.375,3.431
3r4/pp4pk/4q2p/5p2/7b/P6P/1P3PQ1/4K1R1 w - - 1 30,True,30,0,0,0
3r4/pp4pk/4q2p/5p2/4Q2b/P6P/1P3P2/4K1R1 b - - 2 30,False,30,2,3.375,3.431
3r4/pp4pk/7p/5p2/4q2b/P6P/1P3P2/4K1R1 w - - 0 31,True,31,0,0,0
3r4/pp4pk/7p/5p2/4q2b/P6P/1P3P2/5KR1 b - - 1 31,False,31,2,3.375,3.431
3r3k/pp4p1/7p/5p2/4q2b/P6P/1P3P2/5KR1 w - - 2 32,True,32,0,0,0
3r3k/pp4p1/7p/5p2/4q2b/P6P/1P3PR1/5K2 b - - 3 32,False,32,2,3.375,3.431
3r3k/pp4p1/7p/5p2/2q4b/P6P/1P3PR1/5K2 w - - 4 33,True,33,0,0,0
3r3k/pp4p1/7p/5p2/2q4b/P6P/1P3PR1/6K1 b - - 5 33,False,33,2,3.375,3.431
7k/pp4p1/7p/5p2/2q4b/P6P/1P3PR1/3r2K1 w - - 6 34,True,34,0,0,0
7k/pp4p1/7p/5p2/2q4b/P6P/1P3PRK/3r4 b - - 7 34,False,34,2,3.375,3.431
7k/pp4p1/7p/5p2/7b/P6P/1P3PRK/3r1q2 w - - 8 35,True,35,0,0,0
7k/pp4p1/7p/5p2/1P5b/P6P/5PRK/3r1q2 b - - 0 35,False,35,2,3.375,3.431
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,False,1,2,0.667,0.624
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/ppp1pppp/8/3p4/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,False,2,2,1.0,0.937
r1bqkbnr/ppp1pppp/2n5/3p4/8/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 1 3,True,3,0,0,0
r1bqkbnr/ppp1pppp/2n5/1B1p4/8/4PN2/PPPP1PPP/RNBQK2R b KQkq - 2 3,False,3,2,1.0,0.937
r2qkbnr/pppbpppp/2n5/1B1p4/8/4PN2/PPPP1PPP/RNBQK2R w KQkq - 3 4,True,4,0,0,0
r2qkbnr/pppbpppp/2n5/1B1p4/3P4/4PN2/PPP2PPP/RNBQK2R b KQkq - 0 4,False,4,2,1.0,0.937
r2qkbnr/1ppbpppp/p1n5/1B1p4/3P4/4PN2/PPP2PPP/RNBQK2R w KQkq - 0 5,True,5,0,0,0
r2qkbnr/1ppbpppp/p1B5/3p4/3P4/4PN2/PPP2PPP/RNBQK2R b KQkq - 0 5,False,5,2,1.0,0.937
r2qkbnr/1pp1pppp/p1b5/3p4/3P4/4PN2/PPP2PPP/RNBQK2R w KQkq - 0 6,True,6,0,0,0
r2qkbnr/1pp1pppp/p1b5/3pN3/3P4/4P3/PPP2PPP/RNBQK2R b KQkq - 1 6,False,6,2,1.0,0.937
r1q1kbnr/1pp1pppp/p1b5/3pN3/3P4/4P3/PPP2PPP/RNBQK2R w KQkq - 2 7,True,7,0,0,0
r1q1kbnr/1pp1pppp/p1b5/3pN3/3P4/4P3/PPPN1PPP/R1BQK2R b KQkq - 3 7,False,7,2,1.0,0.937
r1q1kbnr/1ppbpppp/p7/3pN3/3P4/4P3/PPPN1PPP/R1BQK2R w KQkq - 4 8,True,8,0,0,0
r1q1kbnr/1ppbpppp/p7/3pN3/3P4/1P2P3/P1PN1PPP/R1BQK2R b KQkq - 0 8,False,8,2,1.0,0.937
r1q1kbnr/1ppbp1pp/p4p2/3pN3/3P4/1P2P3/P1PN1PPP/R1BQK2R w KQkq - 0 9,True,9,0,0,0
r1q1kbnr/1ppNp1pp/p4p2/3p4/3P4/1P2P3/P1PN1PPP/R1BQK2R b KQkq - 0 9,False,9,2,1.0,0.937
r3kbnr/1ppqp1pp/p4p2/3p4/3P4/1P2P3/P1PN1PPP/R1BQK2R w KQkq - 0 10,True,10,0,0,0
r3kbnr/1ppqp1pp/p4p2/3p4/3P4/1P2P3/P1PN1PPP/R1BQ1RK1 b kq - 1 10,False,10,2,1.0,0.937
r3kbnr/1ppq2pp/p3pp2/3p4/3P4/1P2P3/P1PN1PPP/R1BQ1RK1 w kq - 0 11,True,11,0,0,0
r3kbnr/1ppq2pp/p3pp2/3p4/2PP4/1P2P3/P2N1PPP/R1BQ1RK1 b kq - 0 11,False,11,2,1.0,0.937
r3kb1r/1ppq2pp/p3pp1n/3p4/2PP4/1P2P3/P2N1PPP/R1BQ1RK1 w kq - 1 12,True,12,0,0,0
r3kb1r/1ppq2pp/p3pp1n/3p4/2PP4/1P2P3/P1QN1PPP/R1B2RK1 b kq - 2 12,False,12,2,1.0,0.937
r3k2r/1ppqb1pp/p3pp1n/3p4/2PP4/1P2P3/P1QN1PPP/R1B2RK1 w kq - 3 13,True,13,0,0,0
r3k2r/1ppqb1pp/p3pp1n/3p4/P1PP4/1P2P3/2QN1PPP/R1B2RK1 b kq - 0 13,False,13,2,1.0,0.937
